,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
0,filter1$\longleftrightarrow$filter10,207,M0942_1.02,0.00522993,M0994_1.02,0.00315192,354.0,234.0,447.0,851.0,1.110898174685526e-10,2.904830851257199e-09,IRX4,SIX4,IRX4$\longleftrightarrow$SIX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
1,filter1$\longleftrightarrow$filter61,258,M0942_1.02,0.00522993,M4850_1.02,0.00399753,282.0,216.0,541.0,1503.0,0.0020202709576702988,0.01621676957913726,IRX4,TCF15,IRX4$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
2,filter1$\longleftrightarrow$filter62,259,M0942_1.02,0.00522993,M0199_1.02,0.007157600000000001,594.0,504.0,959.0,1998.0,0.0038186559962436885,0.02869577845684925,IRX4,HES2,IRX4$\longleftrightarrow$HES2,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
3,filter1$\longleftrightarrow$filter78,275,M0942_1.02,0.00522993,M0408_1.02,0.00396541,246.0,216.0,657.0,1306.0,0.0005760707970512534,0.005263192282150088,IRX4,ZKSCAN1,IRX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
4,filter1$\longleftrightarrow$filter84,281,M0942_1.02,0.00522993,M6257_1.02,0.0136718,216.0,264.0,902.0,1522.0,3.02969501199911e-17,1.3250088141487974e-15,IRX4,GATA5,IRX4$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
5,filter1$\longleftrightarrow$filter129,326,M0942_1.02,0.00522993,M6257_1.02,0.017952700000000002,120.0,102.0,843.0,1603.0,2.767889851616613e-06,3.903489734749751e-05,IRX4,GATA5,IRX4$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
6,filter1$\longleftrightarrow$filter143,340,M0942_1.02,0.00522993,M0607_1.02,0.00131189,822.0,342.0,1218.0,3236.0,0.003722281810538746,0.02803546016196461,IRX4,KDM2B,IRX4$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
7,filter1$\longleftrightarrow$filter153,350,M0942_1.02,0.00522993,M1007_1.02,0.0153505,588.0,426.0,931.0,2541.0,0.00042590726070986765,0.0040033673031958684,IRX4,HOXA11,IRX4$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
8,filter1$\longleftrightarrow$filter167,364,M0942_1.02,0.00522993,M1605_1.02,0.036521899999999996,432.0,216.0,925.0,2225.0,1.1705551403921001e-05,0.00014931331242732307,IRX4,SOX1,IRX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
9,filter1$\longleftrightarrow$filter171,368,M0942_1.02,0.00522993,M1605_1.02,0.00593429,300.0,258.0,938.0,1802.0,0.006257333575212053,0.044628917854173715,IRX4,SOX1,IRX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
10,filter1$\longleftrightarrow$filter199,396,M0942_1.02,0.00522993,M1668_1.02,0.048857300000000006,462.0,456.0,882.0,1891.0,0.0019669077944639924,0.01585236865210166,IRX4,PRKRIR,IRX4$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
11,filter2$\longleftrightarrow$filter10,404,M0404_1.02,0.024599,M0994_1.02,0.00315192,456.0,414.0,291.0,430.0,7.956051242641533e-06,0.00010436220413798541,ZNF202,SIX4,ZNF202$\longleftrightarrow$SIX4,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
12,filter2$\longleftrightarrow$filter27,421,M0404_1.02,0.024599,M0942_1.02,0.016819499999999998,114.0,222.0,196.0,866.0,0.0029030427436640754,0.022440048355950717,ZNF202,IRX4,ZNF202$\longleftrightarrow$IRX4,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
13,filter2$\longleftrightarrow$filter30,424,M0404_1.02,0.024599,M0632_1.02,0.000285059,648.0,168.0,545.0,744.0,0.004880078861286911,0.035636216242476426,ZNF202,DMRTA2,ZNF202$\longleftrightarrow$DMRTA2,C2H2 ZF,DM,C2H2 ZF$\longleftrightarrow$DM
14,filter2$\longleftrightarrow$filter61,455,M0404_1.02,0.024599,M4850_1.02,0.00399753,204.0,384.0,383.0,971.0,0.001329915882450399,0.011246917188644493,ZNF202,TCF15,ZNF202$\longleftrightarrow$TCF15,C2H2 ZF,bHLH,C2H2 ZF$\longleftrightarrow$bHLH
15,filter2$\longleftrightarrow$filter62,456,M0404_1.02,0.024599,M0199_1.02,0.007157600000000001,108.0,72.0,663.0,1151.0,0.0008015836606398062,0.007104994771969491,ZNF202,HES2,ZNF202$\longleftrightarrow$HES2,C2H2 ZF,bHLH,C2H2 ZF$\longleftrightarrow$bHLH
16,filter2$\longleftrightarrow$filter84,478,M0404_1.02,0.024599,M6257_1.02,0.0136718,66.0,162.0,640.0,932.0,5.5917832741848164e-12,1.7171434471142544e-10,ZNF202,GATA5,ZNF202$\longleftrightarrow$GATA5,C2H2 ZF,GATA,C2H2 ZF$\longleftrightarrow$GATA
17,filter2$\longleftrightarrow$filter153,547,M0404_1.02,0.024599,M1007_1.02,0.0153505,690.0,270.0,682.0,1644.0,0.0003042540776452945,0.0029795038833974976,ZNF202,HOXA11,ZNF202$\longleftrightarrow$HOXA11,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
18,filter5$\longleftrightarrow$filter10,989,M0424_1.02,0.0171341,M0994_1.02,0.00315192,354.0,282.0,448.0,919.0,0.00011423061214270889,0.0012313515444354085,SNAI3,SIX4,SNAI3$\longleftrightarrow$SIX4,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
19,filter5$\longleftrightarrow$filter27,1006,M0424_1.02,0.0171341,M0942_1.02,0.016819499999999998,390.0,324.0,284.0,1632.0,0.003477161563987384,0.026424291011917667,SNAI3,IRX4,SNAI3$\longleftrightarrow$IRX4,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
20,filter5$\longleftrightarrow$filter84,1063,M0424_1.02,0.0171341,M6257_1.02,0.0136718,240.0,330.0,924.0,1764.0,4.0341900942047367e-07,6.569259303157125e-06,SNAI3,GATA5,SNAI3$\longleftrightarrow$GATA5,C2H2 ZF,GATA,C2H2 ZF$\longleftrightarrow$GATA
21,filter10$\longleftrightarrow$filter16,1950,M0994_1.02,0.00315192,M0891_1.02,0.0376976,450.0,384.0,427.0,1045.0,1.5229812867364024e-10,3.9205439359337236e-09,SIX4,TLX2,SIX4$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
22,filter10$\longleftrightarrow$filter17,1951,M0994_1.02,0.00315192,M5349_1.02,0.0429401,450.0,360.0,253.0,475.0,5.5684340529491345e-06,7.436662363733882e-05,SIX4,DUXA,SIX4$\longleftrightarrow$DUXA,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
23,filter10$\longleftrightarrow$filter23,1957,M0994_1.02,0.00315192,M1605_1.02,0.00460849,12.0,192.0,174.0,617.0,0.003361137849865323,0.025635600641805305,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
24,filter10$\longleftrightarrow$filter27,1961,M0994_1.02,0.00315192,M0942_1.02,0.016819499999999998,288.0,390.0,138.0,625.0,1.5975668501348781e-09,3.654021005842981e-08,SIX4,IRX4,IRX4$\longleftrightarrow$SIX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
25,filter10$\longleftrightarrow$filter30,1964,M0994_1.02,0.00315192,M0632_1.02,0.000285059,402.0,336.0,408.0,717.0,1.0012333579262426e-08,2.0268100294378745e-07,SIX4,DMRTA2,SIX4$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
26,filter10$\longleftrightarrow$filter33,1967,M0994_1.02,0.00315192,M0404_1.02,0.00558219,282.0,78.0,131.0,339.0,0.003212672315486909,0.024597524588639483,SIX4,ZNF202,ZNF202$\longleftrightarrow$SIX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
27,filter10$\longleftrightarrow$filter40,1974,M0994_1.02,0.00315192,M0404_1.02,0.00794002,336.0,402.0,304.0,777.0,0.00014074961376277519,0.0014826768471495311,SIX4,ZNF202,ZNF202$\longleftrightarrow$SIX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
28,filter10$\longleftrightarrow$filter41,1975,M0994_1.02,0.00315192,M0408_1.02,0.00144686,6.0,444.0,378.0,718.0,0.00044288532348105305,0.004145331633090063,SIX4,ZKSCAN1,SIX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
29,filter10$\longleftrightarrow$filter47,1981,M0994_1.02,0.00315192,M0607_1.02,0.0005895869999999999,420.0,36.0,305.0,292.0,0.00542711591116113,0.03922781675125148,SIX4,KDM2B,SIX4$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
30,filter10$\longleftrightarrow$filter51,1985,M0994_1.02,0.00315192,M1605_1.02,0.0009314389999999999,270.0,120.0,431.0,1214.0,4.072273565262355e-07,6.620438862349314e-06,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
31,filter10$\longleftrightarrow$filter54,1988,M0994_1.02,0.00315192,M6547_1.02,0.0407065,318.0,396.0,294.0,855.0,0.00046967205276758807,0.004371377071104882,SIX4,ZFX,SIX4$\longleftrightarrow$ZFX,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
32,filter10$\longleftrightarrow$filter57,1991,M0994_1.02,0.00315192,M1528_1.02,0.044497800000000004,138.0,348.0,292.0,698.0,2.2429085685512472e-07,3.795207279387863e-06,SIX4,RFX7,SIX4$\longleftrightarrow$RFX7,Homeodomain,RFX,Homeodomain$\longleftrightarrow$RFX
33,filter10$\longleftrightarrow$filter61,1995,M0994_1.02,0.00315192,M4850_1.02,0.00399753,372.0,246.0,258.0,565.0,2.2375634326812613e-09,4.9804557882465794e-08,SIX4,TCF15,SIX4$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
34,filter10$\longleftrightarrow$filter62,1996,M0994_1.02,0.00315192,M0199_1.02,0.007157600000000001,342.0,168.0,482.0,1050.0,2.2970078598177597e-16,9.62277040052918e-15,SIX4,HES2,SIX4$\longleftrightarrow$HES2,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
35,filter10$\longleftrightarrow$filter63,1997,M0994_1.02,0.00315192,M4850_1.02,0.0251043,270.0,198.0,411.0,531.0,7.491520856615191e-05,0.0008337459369451101,SIX4,TCF15,SIX4$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
36,filter10$\longleftrightarrow$filter67,2001,M0994_1.02,0.00315192,M1668_1.02,0.00950468,96.0,138.0,250.0,510.0,7.357841132940128e-05,0.0008212418139446018,SIX4,PRKRIR,SIX4$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
37,filter10$\longleftrightarrow$filter74,2008,M0994_1.02,0.00315192,M1605_1.02,0.0179262,288.0,450.0,260.0,660.0,2.2603164849223665e-05,0.0002747589354518642,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
38,filter10$\longleftrightarrow$filter78,2012,M0994_1.02,0.00315192,M0408_1.02,0.00396541,432.0,204.0,341.0,504.0,8.87204649761685e-12,2.6508236224636286e-10,SIX4,ZKSCAN1,SIX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
39,filter10$\longleftrightarrow$filter80,2014,M0994_1.02,0.00315192,M0609_1.02,0.00039145699999999995,480.0,402.0,367.0,742.0,0.004006828651210403,0.029940624607749083,SIX4,DNMT1,SIX4$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
40,filter10$\longleftrightarrow$filter84,2018,M0994_1.02,0.00315192,M6257_1.02,0.0136718,336.0,144.0,440.0,676.0,5.24857776373072e-21,2.770330210092244e-19,SIX4,GATA5,SIX4$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
41,filter10$\longleftrightarrow$filter86,2020,M0994_1.02,0.00315192,M0404_1.02,0.010442100000000001,480.0,450.0,308.0,548.0,2.98099626323391e-12,9.521483891186448e-11,SIX4,ZNF202,ZNF202$\longleftrightarrow$SIX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
42,filter10$\longleftrightarrow$filter89,2023,M0994_1.02,0.00315192,M6445_1.02,0.0336534,42.0,162.0,360.0,652.0,1.5896818951549067e-05,0.0001979541929392208,SIX4,RARB,SIX4$\longleftrightarrow$RARB,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
43,filter10$\longleftrightarrow$filter90,2024,M0994_1.02,0.00315192,M0404_1.02,0.00979919,474.0,396.0,251.0,516.0,3.2175450641162925e-05,0.0003817884867671443,SIX4,ZNF202,ZNF202$\longleftrightarrow$SIX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
44,filter10$\longleftrightarrow$filter91,2025,M0994_1.02,0.00315192,M6445_1.02,0.00626324,204.0,312.0,326.0,464.0,1.1658152849016963e-06,1.7508345927742535e-05,SIX4,RARB,SIX4$\longleftrightarrow$RARB,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
45,filter10$\longleftrightarrow$filter96,2030,M0994_1.02,0.00315192,M0756_1.02,0.0341843,462.0,336.0,503.0,1039.0,3.3336228444934967e-12,1.0596766930123977e-10,SIX4,FOXN3,SIX4$\longleftrightarrow$FOXN3,Homeodomain,Forkhead,Homeodomain$\longleftrightarrow$Forkhead
46,filter10$\longleftrightarrow$filter100,2034,M0994_1.02,0.00315192,M0891_1.02,0.00972613,72.0,408.0,316.0,897.0,9.793482259252188e-05,0.0010707719971256005,SIX4,TLX2,SIX4$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
47,filter10$\longleftrightarrow$filter104,2038,M0994_1.02,0.00315192,M0632_1.02,0.0239745,312.0,450.0,313.0,580.0,0.00045366301011225997,0.004236246005736209,SIX4,DMRTA2,SIX4$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
48,filter10$\longleftrightarrow$filter108,2042,M0994_1.02,0.00315192,M6461_1.02,0.0283823,42.0,432.0,459.0,1112.0,9.9390382617885e-12,2.938735845042041e-10,SIX4,RXRB,SIX4$\longleftrightarrow$RXRB,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
49,filter10$\longleftrightarrow$filter115,2049,M0994_1.02,0.00315192,M1605_1.02,0.0006724210000000001,192.0,78.0,368.0,646.0,0.00034771989311637,0.003352363446280353,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
50,filter10$\longleftrightarrow$filter129,2063,M0994_1.02,0.00315192,M6257_1.02,0.017952700000000002,402.0,420.0,430.0,889.0,6.619514264513279e-11,1.7872688514185854e-09,SIX4,GATA5,SIX4$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
51,filter10$\longleftrightarrow$filter132,2066,M0994_1.02,0.00315192,M0891_1.02,0.00255905,270.0,366.0,191.0,498.0,0.0005702198127523063,0.005216921404118685,SIX4,TLX2,SIX4$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
52,filter10$\longleftrightarrow$filter133,2067,M0994_1.02,0.00315192,M5502_1.02,0.0139477,372.0,222.0,336.0,831.0,4.827648800448097e-10,1.1715290668306912e-08,SIX4,GSX1,SIX4$\longleftrightarrow$GSX1,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
53,filter10$\longleftrightarrow$filter139,2073,M0994_1.02,0.00315192,M6446_1.02,0.0490665,180.0,246.0,273.0,716.0,1.275074490268847e-05,0.00016149188898866083,SIX4,RARG,SIX4$\longleftrightarrow$RARG,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
54,filter10$\longleftrightarrow$filter143,2077,M0994_1.02,0.00315192,M0607_1.02,0.00131189,234.0,420.0,599.0,1211.0,1.6546521470047078e-23,9.887664586560566e-22,SIX4,KDM2B,SIX4$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
55,filter10$\longleftrightarrow$filter144,2078,M0994_1.02,0.00315192,M0404_1.02,0.036089800000000005,132.0,222.0,224.0,433.0,4.9337853231922214e-11,1.3541709537407175e-09,SIX4,ZNF202,ZNF202$\longleftrightarrow$SIX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
56,filter10$\longleftrightarrow$filter148,2082,M0994_1.02,0.00315192,M0404_1.02,3.03573e-05,30.0,456.0,200.0,687.0,0.0071287332744972955,0.049931243727286766,SIX4,ZNF202,ZNF202$\longleftrightarrow$SIX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
57,filter10$\longleftrightarrow$filter152,2086,M0994_1.02,0.00315192,M0891_1.02,0.0103588,348.0,216.0,224.0,564.0,0.0008301923631723107,0.007335700637107375,SIX4,TLX2,SIX4$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
58,filter10$\longleftrightarrow$filter153,2087,M0994_1.02,0.00315192,M1007_1.02,0.0153505,36.0,144.0,479.0,998.0,1.3535429442908928e-18,6.553321422979191e-17,SIX4,HOXA11,SIX4$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
59,filter10$\longleftrightarrow$filter154,2088,M0994_1.02,0.00315192,M6131_1.02,0.00482976,66.0,216.0,254.0,208.0,1.1605875718239614e-05,0.00014813683189047474,SIX4,UNKNOWN,SIX4$\longleftrightarrow$UNKNOWN,Homeodomain,UNKNOWN,Homeodomain$\longleftrightarrow$UNKNOWN
60,filter10$\longleftrightarrow$filter159,2093,M0994_1.02,0.00315192,M1605_1.02,0.00383922,186.0,96.0,372.0,708.0,7.478084251958835e-12,2.26493757275082e-10,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
61,filter10$\longleftrightarrow$filter160,2094,M0994_1.02,0.00315192,M1110_1.02,0.0410347,324.0,468.0,460.0,1080.0,1.5922708611755865e-13,5.491264794893066e-12,SIX4,HHEX,SIX4$\longleftrightarrow$HHEX,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
62,filter10$\longleftrightarrow$filter166,2100,M0994_1.02,0.00315192,M1605_1.02,0.0250776,96.0,432.0,415.0,1107.0,0.0003357817854113931,0.0032498646633761247,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
63,filter10$\longleftrightarrow$filter167,2101,M0994_1.02,0.00315192,M1605_1.02,0.036521899999999996,66.0,258.0,451.0,838.0,2.9986568418352735e-18,1.4173461400399075e-16,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
64,filter10$\longleftrightarrow$filter171,2105,M0994_1.02,0.00315192,M1605_1.02,0.00593429,6.0,468.0,507.0,1111.0,6.983997999854053e-16,2.8132505303460682e-14,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
65,filter10$\longleftrightarrow$filter172,2106,M0994_1.02,0.00315192,M1605_1.02,0.0145541,420.0,456.0,405.0,975.0,1.4205618622029988e-08,2.8127124871619373e-07,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
66,filter10$\longleftrightarrow$filter173,2107,M0994_1.02,0.00315192,M0891_1.02,0.00373005,42.0,102.0,289.0,508.0,5.573349692983243e-09,1.1723476272798474e-07,SIX4,TLX2,SIX4$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
67,filter10$\longleftrightarrow$filter175,2109,M0994_1.02,0.00315192,M0607_1.02,0.00325007,234.0,204.0,241.0,436.0,1.966235619797137e-06,2.8455361889704162e-05,SIX4,KDM2B,SIX4$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
68,filter10$\longleftrightarrow$filter176,2110,M0994_1.02,0.00315192,M0607_1.02,0.0188208,150.0,480.0,446.0,966.0,1.1368554678518349e-08,2.2804724752806114e-07,SIX4,KDM2B,SIX4$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
69,filter10$\longleftrightarrow$filter178,2112,M0994_1.02,0.00315192,M1605_1.02,0.0219495,18.0,366.0,269.0,871.0,1.2125082707404154e-07,2.154259114237815e-06,SIX4,SOX1,SIX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
70,filter10$\longleftrightarrow$filter188,2122,M0994_1.02,0.00315192,M0632_1.02,0.0437815,792.0,450.0,351.0,480.0,4.485307775372893e-07,7.256352798548388e-06,SIX4,DMRTA2,SIX4$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
71,filter10$\longleftrightarrow$filter189,2123,M0994_1.02,0.00315192,M0408_1.02,0.00263428,102.0,30.0,106.0,208.0,1.763000840451963e-07,3.040030652006379e-06,SIX4,ZKSCAN1,SIX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
72,filter10$\longleftrightarrow$filter196,2130,M0994_1.02,0.00315192,M0891_1.02,0.00909911,606.0,114.0,285.0,438.0,0.0002435771742273297,0.0024454804187435085,SIX4,TLX2,SIX4$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
73,filter10$\longleftrightarrow$filter198,2132,M0994_1.02,0.00315192,M6406_1.02,0.00295379,378.0,60.0,302.0,618.0,5.178320435729642e-07,8.250071925587203e-06,SIX4,PAX2,SIX4$\longleftrightarrow$PAX2,Homeodomain,"Homeodomain,Paired box","Homeodomain$\longleftrightarrow$Homeodomain,Paired box"
74,filter10$\longleftrightarrow$filter199,2133,M0994_1.02,0.00315192,M1668_1.02,0.048857300000000006,420.0,174.0,408.0,707.0,8.538647329024173e-11,2.27457219812921e-09,SIX4,PRKRIR,SIX4$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
75,filter16$\longleftrightarrow$filter27,3074,M0891_1.02,0.0376976,M0942_1.02,0.016819499999999998,132.0,78.0,282.0,1651.0,3.7319464567250676e-05,0.00043709242226234324,TLX2,IRX4,TLX2$\longleftrightarrow$IRX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
76,filter16$\longleftrightarrow$filter61,3108,M0891_1.02,0.0376976,M4850_1.02,0.00399753,96.0,624.0,527.0,1755.0,0.00031225554868134385,0.0030503550138488273,TLX2,TCF15,TLX2$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
77,filter16$\longleftrightarrow$filter62,3109,M0891_1.02,0.0376976,M0199_1.02,0.007157600000000001,60.0,156.0,926.0,2449.0,0.0006002752734265031,0.00546426242722506,TLX2,HES2,TLX2$\longleftrightarrow$HES2,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
78,filter16$\longleftrightarrow$filter78,3125,M0891_1.02,0.0376976,M0408_1.02,0.00396541,372.0,480.0,639.0,1535.0,1.4465102506648028e-05,0.00018137433823553188,TLX2,ZKSCAN1,TLX2$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
79,filter16$\longleftrightarrow$filter84,3131,M0891_1.02,0.0376976,M6257_1.02,0.0136718,210.0,150.0,851.0,1754.0,3.301630761726837e-17,1.4407708449035598e-15,TLX2,GATA5,TLX2$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
80,filter16$\longleftrightarrow$filter129,3176,M0891_1.02,0.0376976,M6257_1.02,0.017952700000000002,162.0,312.0,811.0,1971.0,0.0005401513792256906,0.004969242854929271,TLX2,GATA5,TLX2$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
81,filter16$\longleftrightarrow$filter143,3190,M0891_1.02,0.0376976,M0607_1.02,0.00131189,432.0,96.0,1179.0,3729.0,0.0003923668071103775,0.00372860892774088,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
82,filter16$\longleftrightarrow$filter153,3200,M0891_1.02,0.0376976,M1007_1.02,0.0153505,180.0,12.0,911.0,2991.0,7.275387859210934e-05,0.0008137883249603058,TLX2,HOXA11,TLX2$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
83,filter16$\longleftrightarrow$filter167,3214,M0891_1.02,0.0376976,M1605_1.02,0.036521899999999996,432.0,102.0,903.0,2643.0,0.00018817249186739606,0.0019331153410786339,TLX2,SOX1,TLX2$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
84,filter16$\longleftrightarrow$filter199,3246,M0891_1.02,0.0376976,M1668_1.02,0.048857300000000006,330.0,96.0,846.0,2255.0,3.817795527229699e-06,5.2735847609946636e-05,TLX2,PRKRIR,TLX2$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
85,filter17$\longleftrightarrow$filter27,3256,M5349_1.02,0.0429401,M0942_1.02,0.016819499999999998,150.0,324.0,152.0,593.0,1.8114647044804481e-06,2.62920030302381e-05,DUXA,IRX4,DUXA$\longleftrightarrow$IRX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
86,filter17$\longleftrightarrow$filter30,3259,M5349_1.02,0.0429401,M0632_1.02,0.000285059,510.0,456.0,471.0,718.0,0.00021477987654558672,0.0021794516896382608,DUXA,DMRTA2,DUXA$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
87,filter17$\longleftrightarrow$filter61,3290,M5349_1.02,0.0429401,M4850_1.02,0.00399753,42.0,342.0,325.0,603.0,1.2876679468560798e-06,1.9251167899691308e-05,DUXA,TCF15,DUXA$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
