,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
87,filter19$\longleftrightarrow$filter130,3720,M0931_1.02,0.00809691,M0891_1.02,0.040161,132.0,204.0,109.0,366.0,1.4164097924472557e-06,2.624233043864736e-06,LHX5,TLX2,LHX5$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
88,filter19$\longleftrightarrow$filter133,3723,M0931_1.02,0.00809691,M0609_1.02,0.00486299,144.0,432.0,114.0,316.0,2.8509408723455296e-16,3.4902095371830093e-15,LHX5,DNMT1,LHX5$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
89,filter21$\longleftrightarrow$filter28,3975,M0891_1.02,0.00370712,M0609_1.02,0.00120471,54.0,384.0,247.0,179.0,8.015702639425459e-07,1.559534321594819e-06,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
90,filter21$\longleftrightarrow$filter32,3979,M0891_1.02,0.00370712,M1605_1.02,0.00916551,48.0,30.0,240.0,348.0,3.9815420112897714e-05,5.693283118569336e-05,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
91,filter21$\longleftrightarrow$filter39,3986,M0891_1.02,0.00370712,M0632_1.02,0.00220547,348.0,72.0,167.0,323.0,0.00016765918816927155,0.00021862318555624388,TLX2,DMRTA2,TLX2$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
92,filter21$\longleftrightarrow$filter54,4001,M0891_1.02,0.00370712,M0609_1.02,0.00172457,180.0,132.0,163.0,211.0,0.00833067166212693,0.00894016449782536,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
93,filter21$\longleftrightarrow$filter56,4003,M0891_1.02,0.00370712,M1605_1.02,0.00911555,18.0,204.0,171.0,328.0,0.00047926305259009754,0.0005885394662014971,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
94,filter21$\longleftrightarrow$filter57,4004,M0891_1.02,0.00370712,M0404_1.02,0.046704,438.0,156.0,212.0,269.0,0.001960737773866527,0.0022409437465770762,TLX2,ZNF202,TLX2$\longleftrightarrow$ZNF202,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
95,filter21$\longleftrightarrow$filter59,4006,M0891_1.02,0.00370712,M0408_1.02,0.0484739,36.0,6.0,125.0,228.0,0.0181562027000234,0.019110844310242885,TLX2,ZKSCAN1,TLX2$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
96,filter21$\longleftrightarrow$filter60,4007,M0891_1.02,0.00370712,M0607_1.02,0.00445174,78.0,414.0,156.0,245.0,4.364790270090505e-05,6.199521387638591e-05,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
97,filter21$\longleftrightarrow$filter67,4014,M0891_1.02,0.00370712,M1605_1.02,0.019599000000000002,84.0,144.0,196.0,274.0,8.657353428514383e-08,2.139468630664696e-07,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
98,filter21$\longleftrightarrow$filter71,4018,M0891_1.02,0.00370712,M4459_1.02,0.025375400000000003,330.0,360.0,270.0,200.0,4.4965113498190976e-05,6.369557466165637e-05,TLX2,EGR1,TLX2$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
99,filter21$\longleftrightarrow$filter72,4019,M0891_1.02,0.00370712,M0607_1.02,0.00078501,354.0,126.0,135.0,271.0,9.470845911447424e-05,0.00012725074941383348,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
100,filter21$\longleftrightarrow$filter73,4020,M0891_1.02,0.00370712,M1605_1.02,0.00441184,282.0,198.0,124.0,337.0,0.040277277377554654,0.04175979605627247,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
101,filter21$\longleftrightarrow$filter80,4027,M0891_1.02,0.00370712,M0747_1.02,0.0218267,312.0,84.0,78.0,246.0,0.01590988802539084,0.016824310161069448,TLX2,FOXK2,FOXK2$\longleftrightarrow$TLX2,Homeodomain,Forkhead,Forkhead$\longleftrightarrow$Homeodomain
102,filter21$\longleftrightarrow$filter81,4028,M0891_1.02,0.00370712,M1605_1.02,0.00109332,192.0,186.0,183.0,315.0,4.710107455738201e-05,6.622028282515323e-05,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
103,filter21$\longleftrightarrow$filter83,4030,M0891_1.02,0.00370712,M0931_1.02,0.000539375,252.0,204.0,115.0,307.0,0.027536609334165085,0.028737386069064737,TLX2,LHX5,LHX5$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
104,filter21$\longleftrightarrow$filter90,4037,M0891_1.02,0.00370712,M0607_1.02,0.0174315,18.0,162.0,277.0,304.0,1.1855727992968357e-06,2.228988907360796e-06,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
105,filter21$\longleftrightarrow$filter92,4039,M0891_1.02,0.00370712,M1582_1.02,0.030343799999999997,120.0,132.0,152.0,328.0,0.026971994644571732,0.028166620391624618,TLX2,HMG20B,TLX2$\longleftrightarrow$HMG20B,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
106,filter21$\longleftrightarrow$filter95,4042,M0891_1.02,0.00370712,M1605_1.02,0.00788173,192.0,102.0,142.0,298.0,0.004540700407526019,0.004973520095373475,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
107,filter21$\longleftrightarrow$filter100,4047,M0891_1.02,0.00370712,M1605_1.02,0.00800558,126.0,18.0,190.0,234.0,1.873985316813773e-06,3.3757188813911928e-06,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
108,filter21$\longleftrightarrow$filter101,4048,M0891_1.02,0.00370712,M1110_1.02,0.00439645,222.0,120.0,247.0,315.0,9.305873091481729e-11,4.487968795482779e-10,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
109,filter21$\longleftrightarrow$filter102,4049,M0891_1.02,0.00370712,M4604_1.02,0.0389065,258.0,402.0,191.0,185.0,4.420386232514513e-06,7.385873689288031e-06,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
110,filter21$\longleftrightarrow$filter103,4050,M0891_1.02,0.00370712,M1605_1.02,0.0196157,324.0,72.0,131.0,253.0,0.0008614261816450256,0.001026167491083876,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
111,filter21$\longleftrightarrow$filter107,4054,M0891_1.02,0.00370712,M0105_1.02,0.014877700000000002,288.0,264.0,93.0,301.0,0.009276920459182296,0.009935544354501093,TLX2,ARID3B,TLX2$\longleftrightarrow$ARID3B,Homeodomain,ARID/BRIGHT,Homeodomain$\longleftrightarrow$ARID/BRIGHT
112,filter21$\longleftrightarrow$filter110,4057,M0891_1.02,0.00370712,M1605_1.02,0.022547799999999996,468.0,24.0,84.0,231.0,0.002061841823065879,0.002351176751781341,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
113,filter21$\longleftrightarrow$filter117,4064,M0891_1.02,0.00370712,M1605_1.02,0.0443084,18.0,174.0,141.0,201.0,6.643032425576243e-06,1.0782647736159708e-05,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
114,filter21$\longleftrightarrow$filter118,4065,M0891_1.02,0.00370712,M0437_1.02,0.03969980000000001,312.0,36.0,125.0,307.0,0.0008544401993123134,0.0010189895670330064,TLX2,ZNF32,TLX2$\longleftrightarrow$ZNF32,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
115,filter21$\longleftrightarrow$filter120,4067,M0891_1.02,0.00370712,M0632_1.02,0.012941999999999999,126.0,276.0,138.0,193.0,2.1386316574627092e-06,3.8029410981585487e-06,TLX2,DMRTA2,TLX2$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
116,filter21$\longleftrightarrow$filter125,4072,M0891_1.02,0.00370712,M0931_1.02,0.0494975,234.0,78.0,120.0,246.0,0.00022725920814095825,0.00029250548302170237,TLX2,LHX5,LHX5$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
117,filter21$\longleftrightarrow$filter131,4078,M0891_1.02,0.00370712,M0424_1.02,0.0111822,354.0,18.0,248.0,322.0,9.038358194835437e-06,1.4291651333413407e-05,TLX2,SNAI3,TLX2$\longleftrightarrow$SNAI3,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
118,filter21$\longleftrightarrow$filter133,4080,M0891_1.02,0.00370712,M0609_1.02,0.00486299,138.0,120.0,307.0,281.0,2.4127633673166985e-20,5.446684963240463e-19,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
119,filter21$\longleftrightarrow$filter135,4082,M0891_1.02,0.00370712,M1110_1.02,0.027917599999999997,150.0,174.0,265.0,267.0,7.362052039440637e-06,1.1859013988633376e-05,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
120,filter21$\longleftrightarrow$filter138,4085,M0891_1.02,0.00370712,M0607_1.02,0.047259300000000004,108.0,84.0,259.0,272.0,1.1980457438881209e-14,1.1282188173952334e-13,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
121,filter21$\longleftrightarrow$filter139,4086,M0891_1.02,0.00370712,M1605_1.02,0.00567516,30.0,90.0,147.0,248.0,0.004294236538576459,0.004714920628592229,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
122,filter21$\longleftrightarrow$filter140,4087,M0891_1.02,0.00370712,M1605_1.02,8.50604e-05,366.0,198.0,127.0,326.0,0.000469321771683757,0.0005774453804674907,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
123,filter21$\longleftrightarrow$filter143,4090,M0891_1.02,0.00370712,M0632_1.02,0.016274200000000003,228.0,30.0,140.0,315.0,0.005380702736731526,0.00586131992163465,TLX2,DMRTA2,TLX2$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
124,filter21$\longleftrightarrow$filter144,4091,M0891_1.02,0.00370712,M0607_1.02,0.0492292,48.0,216.0,257.0,285.0,2.9086822389248492e-09,9.987417008088236e-09,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
125,filter21$\longleftrightarrow$filter148,4095,M0891_1.02,0.00370712,M0610_1.02,0.0105344,162.0,66.0,230.0,254.0,2.1349084582553948e-17,3.117162212214185e-16,TLX2,TET1,TLX2$\longleftrightarrow$TET1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
126,filter21$\longleftrightarrow$filter151,4098,M0891_1.02,0.00370712,M1507_1.02,0.00163482,162.0,318.0,212.0,282.0,1.8798028152380228e-09,6.760917921923872e-09,TLX2,LCOR,TLX2$\longleftrightarrow$LCOR,Homeodomain,Pipsqueak,Homeodomain$\longleftrightarrow$Pipsqueak
127,filter21$\longleftrightarrow$filter155,4102,M0891_1.02,0.00370712,M0609_1.02,0.0062106,150.0,210.0,189.0,234.0,0.0001945064326183208,0.00025187712572177177,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
128,filter21$\longleftrightarrow$filter156,4103,M0891_1.02,0.00370712,M0607_1.02,0.00239131,132.0,204.0,183.0,303.0,4.22849044112741e-05,6.0247471235938e-05,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
129,filter21$\longleftrightarrow$filter159,4106,M0891_1.02,0.00370712,M0607_1.02,0.0061845,54.0,30.0,148.0,218.0,0.006189763288400022,0.006717359886456621,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
130,filter21$\longleftrightarrow$filter160,4107,M0891_1.02,0.00370712,M1605_1.02,0.013323500000000002,144.0,204.0,191.0,286.0,5.739311758423577e-10,2.3212489615072744e-09,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
131,filter21$\longleftrightarrow$filter161,4108,M0891_1.02,0.00370712,M4459_1.02,0.0224206,348.0,432.0,243.0,202.0,2.471629534952503e-10,1.083281997110562e-09,TLX2,EGR1,TLX2$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
132,filter21$\longleftrightarrow$filter162,4109,M0891_1.02,0.00370712,M0609_1.02,0.0188738,402.0,252.0,150.0,256.0,0.02547825354507692,0.026659198236022297,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
133,filter21$\longleftrightarrow$filter170,4117,M0891_1.02,0.00370712,M1592_1.02,0.00168537,234.0,408.0,156.0,255.0,4.773268250057777e-09,1.5582884964034774e-08,TLX2,SOX3,SOX3$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
134,filter21$\longleftrightarrow$filter172,4119,M0891_1.02,0.00370712,M1605_1.02,0.000319962,144.0,60.0,133.0,233.0,1.9021004121809352e-05,2.8504640357683227e-05,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
135,filter21$\longleftrightarrow$filter173,4120,M0891_1.02,0.00370712,M0607_1.02,0.00901742,96.0,30.0,208.0,272.0,2.0768550612955915e-06,3.703433983251468e-06,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
136,filter21$\longleftrightarrow$filter174,4121,M0891_1.02,0.00370712,M1007_1.02,0.0111757,96.0,132.0,213.0,306.0,0.0010981466843087173,0.001296994766662207,TLX2,HOXA11,TLX2$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
137,filter21$\longleftrightarrow$filter178,4125,M0891_1.02,0.00370712,M0105_1.02,0.0368381,360.0,6.0,77.0,262.0,0.04104691106275691,0.04253005140389168,TLX2,ARID3B,TLX2$\longleftrightarrow$ARID3B,Homeodomain,ARID/BRIGHT,Homeodomain$\longleftrightarrow$ARID/BRIGHT
138,filter21$\longleftrightarrow$filter180,4127,M0891_1.02,0.00370712,M1592_1.02,0.00075889,414.0,90.0,138.0,318.0,0.008200015260339416,0.008802916888249699,TLX2,SOX3,SOX3$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
139,filter21$\longleftrightarrow$filter181,4128,M0891_1.02,0.00370712,M1605_1.02,8.283969999999999e-05,330.0,138.0,109.0,315.0,0.0001635247730759299,0.00021362553236587136,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
140,filter21$\longleftrightarrow$filter183,4130,M0891_1.02,0.00370712,M1605_1.02,0.000761008,150.0,150.0,180.0,304.0,5.0609568625282103e-05,7.096487089615545e-05,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
141,filter21$\longleftrightarrow$filter187,4134,M0891_1.02,0.00370712,M0607_1.02,0.00286974,162.0,6.0,136.0,234.0,1.942211006529e-07,4.396911546075254e-07,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
142,filter21$\longleftrightarrow$filter189,4136,M0891_1.02,0.00370712,M1605_1.02,0.0375479,18.0,48.0,134.0,198.0,0.016933477043510076,0.017877033973297703,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
143,filter21$\longleftrightarrow$filter195,4142,M0891_1.02,0.00370712,M4604_1.02,0.0263842,156.0,192.0,194.0,139.0,0.00022933447663956978,0.00029469989468863567,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
144,filter21$\longleftrightarrow$filter196,4143,M0891_1.02,0.00370712,M1605_1.02,0.0329541,144.0,156.0,116.0,285.0,0.0101969050698023,0.010909831541909486,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
145,filter21$\longleftrightarrow$filter197,4144,M0891_1.02,0.00370712,M1110_1.02,0.00768872,162.0,366.0,197.0,320.0,1.476058340093051e-06,2.71734742424302e-06,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
146,filter21$\longleftrightarrow$filter199,4146,M0891_1.02,0.00370712,M0607_1.02,0.039024500000000004,24.0,72.0,147.0,309.0,0.019388703133804502,0.02037446090290516,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
147,filter23$\longleftrightarrow$filter28,4328,M0891_1.02,0.00977604,M0609_1.02,0.00120471,66.0,78.0,360.0,201.0,1.2007472295894464e-26,1.4155475673271143e-24,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
148,filter23$\longleftrightarrow$filter32,4332,M0891_1.02,0.00977604,M1605_1.02,0.00916551,78.0,108.0,330.0,403.0,6.511119586384917e-34,4.1449787286926386e-31,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
149,filter23$\longleftrightarrow$filter41,4341,M0891_1.02,0.00977604,M0931_1.02,0.0324033,396.0,90.0,101.0,329.0,1.7261645209203502e-14,1.5788453074969754e-13,TLX2,LHX5,LHX5$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
150,filter23$\longleftrightarrow$filter54,4354,M0891_1.02,0.00977604,M0609_1.02,0.00172457,126.0,174.0,211.0,262.0,1.0148875224956502e-13,8.283043548983731e-13,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
151,filter23$\longleftrightarrow$filter56,4356,M0891_1.02,0.00977604,M1605_1.02,0.00911555,144.0,156.0,233.0,374.0,3.1331477533227794e-24,1.7338184415008759e-22,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
152,filter23$\longleftrightarrow$filter57,4357,M0891_1.02,0.00977604,M0404_1.02,0.046704,72.0,96.0,314.0,312.0,1.2271477028835475e-11,7.153866553623317e-11,TLX2,ZNF202,TLX2$\longleftrightarrow$ZNF202,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
153,filter23$\longleftrightarrow$filter59,4359,M0891_1.02,0.00977604,M0408_1.02,0.0484739,150.0,36.0,178.0,259.0,2.0763076221260514e-17,3.045570120381208e-16,TLX2,ZKSCAN1,TLX2$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
154,filter23$\longleftrightarrow$filter67,4367,M0891_1.02,0.00977604,M1605_1.02,0.019599000000000002,24.0,78.0,266.0,332.0,1.4680382489908099e-21,4.1351909261396e-20,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
155,filter23$\longleftrightarrow$filter69,4369,M0891_1.02,0.00977604,M1592_1.02,8.324540000000001e-05,150.0,162.0,201.0,358.0,3.4691666590918187e-13,2.5679901106719207e-12,TLX2,SOX3,SOX3$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
156,filter23$\longleftrightarrow$filter71,4371,M0891_1.02,0.00977604,M4459_1.02,0.025375400000000003,6.0,198.0,396.0,225.0,1.6657817489818377e-11,9.41773233927032e-11,TLX2,EGR1,TLX2$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
157,filter23$\longleftrightarrow$filter73,4373,M0891_1.02,0.00977604,M1605_1.02,0.00441184,138.0,138.0,184.0,396.0,8.696577218529061e-15,8.337712435716264e-14,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
158,filter23$\longleftrightarrow$filter80,4380,M0891_1.02,0.00977604,M0747_1.02,0.0218267,84.0,240.0,102.0,283.0,2.0933415044048183e-13,1.5978671483262684e-12,TLX2,FOXK2,FOXK2$\longleftrightarrow$TLX2,Homeodomain,Forkhead,Forkhead$\longleftrightarrow$Homeodomain
159,filter23$\longleftrightarrow$filter81,4381,M0891_1.02,0.00977604,M1605_1.02,0.00109332,240.0,144.0,243.0,367.0,3.2692890559231376e-27,4.730066847728795e-25,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
160,filter23$\longleftrightarrow$filter90,4390,M0891_1.02,0.00977604,M0607_1.02,0.0174315,144.0,108.0,402.0,350.0,2.5499086393274667e-18,4.189832294165269e-17,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
161,filter23$\longleftrightarrow$filter95,4395,M0891_1.02,0.00977604,M1605_1.02,0.00788173,36.0,24.0,211.0,352.0,9.32358279528602e-23,3.3344903412803818e-21,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
162,filter23$\longleftrightarrow$filter98,4398,M0891_1.02,0.00977604,M0607_1.02,0.00180572,30.0,54.0,162.0,300.0,1.3036481432308652e-13,1.0425909647999606e-12,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
163,filter23$\longleftrightarrow$filter100,4400,M0891_1.02,0.00977604,M1605_1.02,0.00800558,36.0,306.0,255.0,267.0,2.2198414446135107e-19,4.230991208505871e-18,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
164,filter23$\longleftrightarrow$filter101,4401,M0891_1.02,0.00977604,M1110_1.02,0.00439645,174.0,192.0,354.0,370.0,8.683834127137786e-25,5.880988090782888e-23,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
165,filter23$\longleftrightarrow$filter102,4402,M0891_1.02,0.00977604,M4604_1.02,0.0389065,396.0,426.0,266.0,217.0,2.517135804780035e-20,5.590118139695345e-19,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
166,filter23$\longleftrightarrow$filter103,4403,M0891_1.02,0.00977604,M1605_1.02,0.0196157,270.0,174.0,180.0,297.0,2.3069477674807347e-22,7.729489204095975e-21,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
167,filter23$\longleftrightarrow$filter107,4407,M0891_1.02,0.00977604,M0105_1.02,0.014877700000000002,246.0,162.0,131.0,348.0,5.177762082668825e-16,6.059123790123114e-15,TLX2,ARID3B,TLX2$\longleftrightarrow$ARID3B,Homeodomain,ARID/BRIGHT,Homeodomain$\longleftrightarrow$ARID/BRIGHT
168,filter23$\longleftrightarrow$filter109,4409,M0891_1.02,0.00977604,M1605_1.02,0.00402327,300.0,78.0,264.0,348.0,5.480413143595143e-22,1.6456750034022023e-20,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
169,filter23$\longleftrightarrow$filter110,4410,M0891_1.02,0.00977604,M1605_1.02,0.022547799999999996,72.0,156.0,108.0,267.0,1.0180141201915862e-08,3.136823760474171e-08,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
170,filter23$\longleftrightarrow$filter117,4417,M0891_1.02,0.00977604,M1605_1.02,0.0443084,126.0,432.0,177.0,231.0,3.820006267422917e-18,6.110090426737261e-17,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
171,filter23$\longleftrightarrow$filter118,4418,M0891_1.02,0.00977604,M0437_1.02,0.03969980000000001,84.0,186.0,179.0,358.0,2.268454461477784e-19,4.2979110421927294e-18,TLX2,ZNF32,TLX2$\longleftrightarrow$ZNF32,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
